,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,mode1_d_mad,mode1_sigma_mad,mode1_n_mad,mode2_d_mad,mode2_sigma_mad,mode2_n_mad,NSD1_sum_mad,NSD2_sum_mad,n_measurements
2438,2018-06-03 21:00:00,42.747342512203495,1.75,2235.0954414130283,99.13595911915246,1.75,836.186109998785,2135.624297099144,828.9664852784883,3.7593813616298632,0.01,240.85311450296877,0.1359591191525169,0.01,140.28640584365098,258.96906873314015,123.18697734555849,11
2439,2018-06-03 23:00:00,47.75200382769256,1.75,1360.308981826638,98.99999999999994,1.75,1083.9062774706656,1394.5516925542697,1030.4302018064589,7.890166141661034,0.01,460.26827280203315,6.270380115137343,0.01,537.3763642368295,499.12508110552943,515.6830697232865,12
2440,2018-06-04 01:00:00,65.38145188981625,1.75,1925.7558721127793,98.99999999999994,1.75,311.8128024079565,1987.6763654168537,312.3984652640761,0.01,0.01,29.994720879486408,0.01,0.01,29.361612554199382,51.50073089308762,27.670322373949432,10
2441,2018-06-04 03:00:00,56.74654359310128,1.75,1815.8795461006384,98.99999999999994,1.75,550.4960598884663,1866.589459562708,545.7533166101182,7.494498606542727,0.01,87.89769077206552,0.01,0.01,209.32954179961598,160.30383617070902,198.0733962186772,11
2442,2018-06-04 05:00:00,49.25204498655855,1.75,1625.1267740127773,130.16550707140772,1.75,389.99616446974164,1604.7558526785774,381.8449963758611,0.01,0.01,176.19025335995923,29.640794463206532,0.01,165.81153052113388,180.68204222653128,169.57147009164856,8
2443,2018-06-04 07:00:00,11.60233846878928,1.75,781.6296699512192,107.21818810515164,1.75,204.5732790185082,797.0956888710417,209.9449911798041,2.1465584659078214,0.01,350.5844381861749,19.025736491786105,0.01,51.356869098259466,404.83810132989476,68.54135547305543,5
2444,2018-06-04 09:00:00,17.882355092578585,1.5333333333333348,5005.719302923711,158.28158892641332,1.75,143.28778782914165,4608.4069450836405,147.44845282023454,1.788253764813426,0.10000000000000031,2132.1922011571905,16.211212439604736,0.31666666666667,22.423771100053287,2602.0609765362688,26.898829417951134,9
2445,2018-06-04 11:00:00,17.745611535733495,1.6000000000000016,6215.856793111937,140.80906158280646,1.75,174.71839188327698,6446.2729532198855,180.83802530347907,1.3551939634301924,0.06666666666666687,1322.0503792016816,18.78523345163238,0.31666666666667,25.818518132629208,1322.3572560879447,14.151169770239193,11
2446,2018-06-04 13:00:00,18.821942873825016,1.75,9238.685852585404,126.85725204061943,1.75,226.07578388133683,9011.867843662712,227.38907499125986,0.5515167148318554,0.024999999999999023,667.9133661505766,11.970854350956763,0.158333333333335,60.04395017468332,730.3115962672273,61.06771114292829,8
2447,2018-06-04 15:00:00,21.689379305510094,1.75,8286.700072281224,160.7974273104149,1.6916666666666675,140.31603352337254,7750.579861459987,135.8456057656963,1.3878295789067039,0.16666666666666918,563.5874550740377,37.44734364516324,0.10000000000000042,67.31306897556502,450.5634146984944,75.6030309428034,8
2448,2018-06-04 19:00:00,21.05394036466873,1.75,6506.274837092876,223.93237728101224,1.75,64.36480696338688,5717.450577896603,73.19083116197231,0.01,0.01,334.7042232005924,0.01,0.01,11.864150137210657,313.4103946864452,9.900271893896104,5
2449,2018-06-04 23:00:00,27.948833178791297,1.75,7283.541845791283,385.8673400665013,1.75,10.521616730823297,6139.640803646966,8.33062979636637,0.01,0.01,114.03901804455654,49.07846395773248,0.01,1.060329752539829,154.8816343674398,1.1779759911643488,11
