,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,n_measurements
4976,2019-07-22 23:00:00,30.803296665738664,1.75,640.4442251394748,148.89360412999696,1.5666666666666682,916.9948241314424,774.9251252292377,898.781399652081,10
4977,2019-07-23 07:00:00,28.838338206359808,1.75,270.25549974432005,132.8099782496523,1.75,1051.5281289453508,319.528090094554,1013.259309172716,6
4978,2019-07-23 09:00:00,1.713096304160028,1.75,128.7778040184243,132.0088749727473,1.6000000000000016,1049.060876156462,148.26602458588056,1023.4948799118785,8
4979,2019-07-23 11:00:00,4.999999999999999,1.6000000000000016,232.9192767007198,132.00887497274704,1.6000000000000016,947.5279499265774,359.9133208847596,937.7517837549242,10
4980,2019-07-23 13:00:00,4.999999999999999,1.700000000000002,204.27823053578788,148.89360412999696,1.5333333333333348,931.7688418140232,323.2516139177704,916.4210081460268,11
4981,2019-07-23 15:00:00,1.6446017626700704,1.500000000000001,156.0478900547724,137.9977541257733,1.3666666666666676,593.7159565698754,236.17196128199132,604.8070118281414,10
4982,2019-07-23 17:00:00,5.611347931097924,1.5666666666666682,183.21011612881307,134.9701013962318,1.4333333333333345,591.4766920654827,240.47488795284872,585.1541696428894,11
4983,2019-07-23 19:00:00,6.148766167019357,1.5666666666666682,215.68233721544124,158.281588926413,1.500000000000001,799.8383376008826,278.5519684318032,786.5221156031656,11
4984,2019-07-23 21:00:00,1.986975241267653,1.2666666666666673,372.22222029710656,122.76433659014388,1.400000000000001,653.6250621727236,409.0693188301825,647.3742011473508,8
4985,2019-07-23 23:00:00,32.721905469295294,1.75,423.53858958642815,142.52326261870132,1.6000000000000016,801.2688794453836,536.1227734916677,781.3670790579527,11
4986,2019-07-24 01:00:00,46.50672387383336,1.75,438.9119337092735,148.89360412999696,1.500000000000001,545.4180292958966,545.1750048427257,535.6199420924456,11
4987,2019-07-24 03:00:00,56.74654359310128,1.75,639.0042793022361,148.89360412999696,1.400000000000001,363.0583038506706,725.0977961169614,367.51464034953176,11
4988,2019-07-24 05:00:00,65.38145188981625,1.75,744.8846952202,170.59108258671063,1.333333333333334,372.3446271348257,875.4820788090623,372.96476496627946,10
4989,2019-07-24 07:00:00,1.7999150318855297,1.333333333333334,405.1622145066005,129.63444202121795,1.3000000000000007,361.6421024527657,211.18049276511212,366.21226896037217,11
4990,2019-07-24 09:00:00,1.405726638675412,1.3000000000000007,283.3308370002144,132.0088749727473,1.500000000000001,539.0316879896209,150.20650848253,534.0981591077849,11
4991,2019-07-24 11:00:00,11.975049774320944,1.7333333333333354,905.9278898932056,132.8099782496523,1.5333333333333348,1000.598116639673,944.1789946850844,995.8106974556974,11
4992,2019-07-24 13:00:00,1.891133682409057,1.400000000000001,235.07378741808068,157.32684214282176,1.5666666666666682,815.9502363601107,158.9435841074199,802.9555320243741,12
4993,2019-07-24 15:00:00,4.999999999999999,1.7333333333333354,141.28191294337103,158.281588926413,1.466666666666668,710.3886312943675,193.37584981053067,702.2373715842738,8
4994,2019-07-24 17:00:00,1.891133682409057,1.400000000000001,154.16043856025786,137.44226428157066,1.466666666666668,699.5697904762976,214.4145038392097,698.6163218747531,11
4995,2019-07-24 19:00:00,28.838338206359808,1.633333333333335,474.4437122220484,129.95582778807707,1.400000000000001,444.9968032699687,538.0058564563819,447.4894328074759,10
4996,2019-07-24 21:00:00,2.4214380297157234,1.333333333333334,605.1264977848983,79.41211626402412,1.3000000000000007,408.0145443080316,272.23840772719467,419.15349318967617,10
4997,2019-07-24 23:00:00,20.97039221392209,1.400000000000001,583.0156135605426,99.13595911915246,1.333333333333334,654.6867884957284,630.5193291319156,680.2919931428858,11
4998,2019-07-25 01:00:00,33.818323137766015,1.700000000000002,335.0272202760154,132.8099782496523,1.5333333333333348,1014.8206882555136,382.59329310906753,1007.9091004328224,9
4999,2019-07-25 03:00:00,4.999999999999999,1.633333333333335,234.11716647914955,140.80906158280615,1.466666666666668,998.305648014678,218.1141829853547,999.1849371044073,11
5000,2019-07-25 15:00:00,20.29051496381592,1.6000000000000016,375.5436846650944,132.8099782496523,1.400000000000001,492.4699213334452,476.2824127901068,488.1087389135246,11
5001,2019-07-25 17:00:00,8.197327050687285,1.7333333333333354,233.74253635543187,122.76433659014364,1.6000000000000016,730.2699501050256,258.8333729582764,712.1425810730326,10
