,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,mode1_d_max,mode1_d_min,mode1_d_mad,mode2_d_max,mode2_d_min,mode2_d_mad,mode1_NSD_max,mode1_NSD_min,mode1_NSD_mad,mode2_NSD_max,mode2_NSD_min,mode2_NSD_mad,n_measurements
15,2016-08-18 09:00:00,63.95572473141427,1.75,482.30973786044365,153.78575745898354,1.75,380.7401411050429,508.68050895757494,356.0890558505089,75.33030173383163,9.45578000288146,5.6872885012086805,170.59108258671063,93.50424203083216,10.650578297578278,621.611310689976,203.6213380158028,73.99909808157349,801.4725850484591,211.641928234189,78.75691899684169,6.0
16,2016-08-18 11:00:00,75.00000000000001,1.75,595.447881974668,170.59108258671063,1.75,247.7169269027896,644.8055822944665,227.4592394307504,75.33030173383163,63.95572473141427,0.3303017338316181,195.4504199703432,149.28992599155407,7.331141391303618,683.0723812166876,463.12852650097216,24.296547946436704,360.7987173514514,114.49172250319492,68.67749279062824,7.0
17,2016-08-18 13:00:00,49.25204498655855,1.75,523.9080664276082,170.59108258671063,1.75,328.704671392498,573.7109249621614,297.9475293022853,65.38145188981625,13.003523202918124,16.129406903257696,195.4504199703432,74.00000000000001,24.859337383632578,617.5581829409305,233.20564285384265,38.90688481441657,714.9017966622275,132.4724052597436,123.84380255012871,9.0
18,2016-08-18 15:00:00,54.53779634560591,1.75,487.38620718374153,167.81481554547315,1.75,439.121048958867,528.6218813540278,408.3503033018426,63.95572473141427,21.05394036466873,9.41792838580836,177.92222397801424,113.42674707060765,10.107408432541092,562.0782481587723,501.916589631142,17.27184142051965,578.7933147377859,358.16391581644336,50.18638748539922,7.0
19,2016-08-18 17:00:00,41.20281279100031,1.75,497.66609290830604,129.95582778807707,1.75,628.9620744892061,550.6372113454281,615.6475461025628,49.25204498655855,20.97039221392209,5.3039110828330465,140.80906158280615,111.43741001281846,4.69052082272691,807.2980877761347,426.9643718940512,114.5068716424266,820.0741085922067,419.8546540041252,76.2900200378894,8.0
20,2016-08-18 19:00:00,38.37999858412708,1.75,1298.3322552930185,140.80906158280615,1.75,669.112655074365,1302.8171329626211,634.2272529484331,39.65828306979712,33.818323137766015,1.2782844856700422,158.281588926413,132.8099782496523,7.999083333153862,1680.8115958935846,992.1497687132776,195.7399588179709,663.8943543492022,584.166288599563,15.74121881018516,10.0
21,2016-08-18 21:00:00,37.101714098457045,1.75,1887.9187648238592,148.89360412999696,1.75,598.0630818920365,1890.7137432070588,567.8522577813814,39.65828306979712,37.101714098457045,0.0,170.59108258671063,148.89360412999696,0.0,2691.6579372115148,1575.4828910957838,227.99413675393487,643.4847713877824,498.0302446838546,35.71706141605432,10.0
22,2016-08-18 23:00:00,38.37999858412708,1.75,600.9139949279688,127.61056737671362,1.75,673.8518137025283,667.3772700863356,674.5679857186517,42.747342512203495,17.882355092578585,2.822814206873229,140.80906158280615,98.99999999999994,13.198494206092533,1225.434058653976,217.02523662518,358.3801031849748,935.0722474858032,614.9402600950674,56.912078814482925,10.0
23,2016-08-19 01:00:00,63.95572473141427,1.75,605.7720950091916,167.81481554547315,1.75,374.65756149990966,659.6090426501266,352.7692199238109,65.38145188981625,56.74654359310128,0.0,170.59108258671063,148.89360412999696,0.0,745.5458317936074,568.1242184948093,44.725487998054746,438.98652218751926,343.0359675773457,7.280492563986343,11.0
24,2016-08-19 03:00:00,65.38145188981625,1.75,588.8925036134012,170.59108258671063,1.75,362.1472444148604,647.5526012018006,341.5486085208105,65.38145188981625,24.25763935357987,0.0,177.92222397801424,98.99999999999994,0.0,721.1443672615554,227.1803284914351,29.04969911257359,815.9836603453329,333.244113435542,4.252334449090597,8.0
25,2016-08-19 05:00:00,65.38145188981625,1.75,530.1325072101026,170.59108258671063,1.75,398.0462580869183,567.0847595210694,374.18132716385617,75.33030173383163,65.38145188981625,0.0,195.4504199703432,170.59108258671063,0.0,625.7191733874638,485.0092537353158,38.77506809035128,388.5783515583148,283.3642200002841,14.39702439445864,5.0
26,2016-08-19 07:00:00,65.38145188981625,1.75,498.5847571317967,170.59108258671063,1.75,404.9265924090543,501.5688729488094,385.3310724224108,65.38145188981625,63.95572473141427,0.0,177.92222397801424,167.81481554547315,0.0,646.2317615561468,450.65001592045536,50.91885702835407,440.455032642527,343.0050679531738,11.737712492182993,9.0
27,2016-08-19 09:00:00,65.38145188981625,1.75,712.2168290625925,170.59108258671063,1.75,468.6479719415259,753.46869700387,438.1313221057771,75.33030173383163,63.95572473141427,0.0,195.4504199703432,170.59108258671063,0.0,862.9037037398807,630.5005512544165,83.7259569737422,574.6015351354454,349.18044326544987,88.95087884032722,9.0
28,2016-08-19 11:00:00,47.985196106961055,1.75,522.7198345626626,125.89291547862258,1.75,828.6619091256393,521.6225150014006,836.9683390975134,75.33030173383163,15.249053064671498,27.17995475995477,195.4504199703432,93.50424203083216,32.388673447790424,962.902159358614,131.8145559933176,338.2846242632345,1264.956209432154,416.42825332741967,416.89231361421093,6.0
29,2016-08-19 13:00:00,41.009381705315086,1.75,631.4369243549734,113.42674707060765,1.75,1409.8058335391684,625.701997086682,1370.1685711926384,49.25204498655855,37.101714098457045,1.5445297212031868,121.28778638292016,111.43741001281846,0.9946685288945929,1013.7599401617676,592.0408995834783,27.248808457746463,1480.5587576260873,1202.6833974613144,105.92564223261547,6.0
30,2016-08-19 15:00:00,27.948833178791297,1.75,542.4983244237519,99.13595911915246,1.75,1658.724893404627,557.0773895584632,1645.5483129936913,42.747342512203495,20.97039221392209,3.357142244959636,113.42674707060765,98.99999999999994,0.0,2722.8900994998125,230.5602525720552,268.33714685315283,1706.2803113097357,1492.439234550493,55.24342735427149,9.0
31,2016-08-19 17:00:00,16.871175948072256,1.75,243.603558217547,98.99999999999994,1.75,1625.0002290765387,243.129345881552,1575.2616682665027,18.2733529185564,13.003523202918124,1.4021769704841454,99.13595911915246,88.19245161336553,0.06797955957625845,320.1916904610643,184.69989291828048,14.420441862152288,1622.9442879827395,1561.742462365698,11.937835713786626,6.0
32,2016-08-19 19:00:00,15.249053064671498,1.75,502.9462432781182,83.18241346752067,1.75,1773.141008177845,488.33267518372907,1744.9787324199426,17.882355092578585,13.003523202918124,2.245529861753374,88.19245161336553,83.18241346752067,0.0,670.3654456731182,428.1850438012685,60.14763138246059,1876.2031268409903,1722.4169993551266,22.561733064816053,3.0
33,2016-08-19 21:00:00,33.818323137766015,1.75,1630.451581817908,80.81969955656876,1.75,2510.188368550386,1652.6101799827047,2508.8996326828246,65.38145188981625,20.97039221392209,8.913957927625066,200.00000000000003,74.00000000000001,6.81969955656875,6202.505538097503,497.6492109818458,1088.8981786471,4831.304119855771,60.58986323642934,1333.5895085289162,10.0
34,2016-08-19 23:00:00,48.88702393459015,1.75,1387.228037788854,80.81969955656876,1.75,2644.9813333882603,1435.4104922322645,2661.557524756843,75.33030173383163,13.003523202918124,24.295333000758486,111.43741001281846,78.45698564561687,2.3627139109519035,4111.750118825699,102.01123410131385,1329.728992315875,4356.65723429268,458.7639884701183,1438.9783557695814,10.0
